MD(ft),Hookload(kips),Torque(klb-ft),SPP(psi)
4083.0,,5928.130371,2399.171897
4083.5,,6082.125362,2330.872535
4084.0,,6180.245609,2341.346369
4084.5,,5713.62574,2347.098477
4085.0,,5829.591523,2356.633963
4085.5,,6375.608266,2390.169038
4086.0,,5991.069481,2397.155241
4086.5,,5812.219556,2424.774686
4087.0,,6079.863538,2323.498662
4087.5,,5921.575052,2362.454126
4088.0,,6164.467597,2320.981978
4088.5,,5838.97077,2260.05955
4089.0,,6237.361185,2354.771222
4089.5,,6154.235111,2381.66588
4090.0,,5840.140836,2388.404466
4090.5,,6192.286385,2330.726621
4091.0,,5711.656763,2310.190255
4091.5,,5402.137321,2301.41695
4092.0,,6013.784432,2295.22475
4092.5,,6173.350349,2330.750443
4093.0,,5992.180517,2318.318534
4093.5,,6367.19297,2301.556319
4094.0,,6517.101493,2312.842972
4094.5,,6545.850382,2320.835024
4095.0,,5920.651071,2365.883735
4095.5,,6205.73072,2333.792007
4096.0,,5604.474438,2367.195989
4096.5,,5851.526834,2362.659947
4097.0,,6252.95701,2344.462395
4097.5,,6368.628646,2382.211448
4098.0,,6566.375929,2439.264314
4098.5,,6115.239699,2416.176442
4099.0,,6711.335113,2437.997342
4099.5,,6448.536533,2386.258887
4100.0,,6389.294366,2411.017215
4100.5,,6458.206009,2398.950634
4101.0,,6467.333759,2401.066873
4101.5,,6073.296178,2404.722817
4102.0,,5756.291579,2298.31453
4102.5,,6113.950669,2303.490017
4103.0,,6309.169088,2314.750915
4103.5,,6692.822173,2396.678789
4104.0,,6699.548124,2447.86207
4104.5,,6520.138846,2429.067358
4105.0,,7293.357668,2429.695886
4105.5,,7506.154821,2412.717614
4106.0,,6874.166189,2390.293472
4106.5,,6642.91426,2399.348954
4107.0,,5840.344111,2376.277463
4107.5,,6378.858818,2359.003893
4108.0,,6457.851382,2382.071307
4108.5,,6889.030705,2352.579958
4109.0,,6295.944317,2350.878827
4109.5,,6026.593694,2367.679397
4110.0,,6783.127705,2337.676521
4110.5,,6767.680987,2355.456554
4111.0,,6967.671475,2348.460493
4111.5,,6636.233754,2333.135636
4112.0,,6504.378543,2370.620266
4112.5,,6175.692928,2360.725505
4113.0,,6520.352079,2351.705366
4113.5,,6878.298576,2365.712506
4114.0,,6951.693897,2375.307115
4114.5,,7288.493057,2384.268017
4115.0,,6333.636824,2409.217135
4115.5,,5915.152014,2377.387828
4116.0,,6421.492166,2383.0143
4116.5,,6346.564479,2347.908251
4117.0,,6312.934004,2361.540617
4117.5,,6526.946971,2362.622159
4118.0,,5993.214078,2419.91865
4118.5,,6684.795324,2398.714307
4119.0,,7010.153156,2398.533524
4119.5,,7406.541261,2382.12254
4120.0,,6984.582748,2376.612694
4120.5,,6513.511631,2382.296144
4121.0,,6586.764886,2423.790946
4121.5,,6258.474151,2418.632974
4122.0,,6435.017657,2390.384622
4122.5,,6159.264383,2403.899863
4123.0,,6320.201772,2436.472246
4123.5,,6327.64334,2420.760293
4124.0,,6408.318922,2412.847204
4124.5,,6596.41527,2400.746023
4125.0,,6038.490814,2324.244892
4125.5,,5961.75434,2252.869668
4126.0,,6026.329048,2248.994819
4126.5,,6010.928962,2258.465658
4127.0,,5974.648702,2239.864255
4127.5,,6176.311699,2229.375884
4128.0,,6637.827112,2261.157784
4128.5,,6423.276244,2268.636624
4129.0,,6517.991777,2260.958465
4129.5,,6120.136402,2255.434554
4130.0,,6261.740145,2259.911724
4130.5,,6309.686372,2270.780626
4131.0,,6700.928763,2261.401351
4131.5,,6430.613165,2268.32321
4132.0,,7685.117544,2276.821118
4132.5,,7171.093156,2242.498623
4133.0,,6840.691799,2210.404886
4133.5,,7348.329521,2210.176234
4134.0,,7907.049684,
4134.5,,7743.402867,2251.585891
4135.0,,8096.744299,2356.492857
4135.5,,,2486.396183
4136.0,,7730.207758,2505.563474
4136.5,,6713.138842,2519.365063
4137.0,,6923.452299,2431.612367
4137.5,,7244.224552,2494.288196
4138.0,,7144.431709,2478.472712
4138.5,,6794.864561,2472.030094
4139.0,,6841.06939,2467.416161
4139.5,,6752.04294,2438.750335
4140.0,,6485.225322,2501.766012
4140.5,,6691.042512,2493.393886
4141.0,,6908.475006,2501.933325
4141.5,,6868.022378,2543.88843
4142.0,,7085.926669,2484.677581
4142.5,,6821.525648,2498.936377
4143.0,,6611.026048,2452.463179
4143.5,,6736.875625,2454.042886
4144.0,,6215.040822,2472.033253
4144.5,,6233.370645,2414.96496
4145.0,,6401.948741,2447.444429
4145.5,,6590.109532,2461.101024
4146.0,,6419.244202,2466.262846
4146.5,,6642.809736,2427.770064
4147.0,,7130.615741,2397.164744
4147.5,,6439.532926,2436.604739
4148.0,,7247.847393,2401.977152
4148.5,,7060.35393,2395.527838
4149.0,,7198.06226,2399.818052
4149.5,,6652.352613,2425.804692
4150.0,,6655.31506,2471.324235
4150.5,,6871.958753,2478.129406
4151.0,,6944.074711,2483.603555
4151.5,,7224.972778,2519.510193
4152.0,,7133.792335,2519.144219
4152.5,,6406.45465,2468.341629
4153.0,,6354.632192,2438.726665
4153.5,134.0,6750.538102,2397.285172
4154.0,130.546063,6958.728019,2423.172685
4154.5,129.060723,6506.081746,2419.099987
4155.0,127.097417,6208.352562,2395.090349
4155.5,123.014605,7046.47606,
4156.0,121.672553,7079.412751,
4156.5,,5957.374601,2291.954581
4157.0,,5980.44057,2327.583038
4157.5,,5863.66016,2236.363059
4158.0,,5566.481222,
4158.5,,6094.194314,
4159.0,,6437.61292,2281.118744
4159.5,,6123.508497,2335.855339
4160.0,,5895.023319,2335.562921
4160.5,,6238.762986,2335.533113
4161.0,,6109.444469,2282.956891
4161.5,,5930.314979,2258.057256
4162.0,,6132.577408,2299.084579
4162.5,,5760.87722,2250.711276
4163.0,,5902.609701,
4163.5,,6050.589478,
4164.0,,5524.549688,
4164.5,,5655.134504,
4165.0,,6065.337661,
4165.5,,6318.225351,
4166.0,,5824.784117,
4166.5,,5307.280855,
4167.0,,6053.431801,
4167.5,,6189.338349,2235.049799
4168.0,,6267.477425,2236.528186
4168.5,,7176.040749,2233.720543
4169.0,,5974.674668,2319.52352
4169.5,,5715.903853,2254.386617
4170.0,,5802.939791,
4170.5,,5925.630768,
4171.0,,6148.914194,2234.838778
4171.5,,5580.890703,
4172.0,,5803.674614,2268.180086
4172.5,,5691.012937,2229.072293
4173.0,,6300.242471,2302.515923
4173.5,,6125.318554,2323.807323
4174.0,,5681.482639,2298.180903
4174.5,,6110.093931,2289.510855
4175.0,,5245.266014,2264.397122
4175.5,,5973.403834,2219.876924
4176.0,,5742.867885,2266.382168
4176.5,,5479.312118,2261.203082
4177.0,,5449.230513,2261.823335
4177.5,,5164.15041,2315.419448
4178.0,,5397.769564,2246.394227
4178.5,,5874.505449,2254.651098
4179.0,,5445.56746,2245.413784
4179.5,,5885.493432,2287.818403
4180.0,,5772.056144,2317.782945
4180.5,,5552.829301,2330.778112
4181.0,,5634.211816,2321.255827
4181.5,,5793.749479,2326.94911
4182.0,,6453.25815,2283.701398
4182.5,,6033.464708,2286.581583
4183.0,,6387.99785,2304.090131
4183.5,,5524.712279,2274.002983
4184.0,,6409.69399,2272.324711
4184.5,,5837.583956,2346.843928
4185.0,,6616.025378,2333.842134
4185.5,,6187.96044,2293.325837
4186.0,,5848.487469,2279.331488
4186.5,,5908.58153,2279.56192
4187.0,,5775.297328,2296.797525
4187.5,,6025.842135,2339.959628
4188.0,,5761.577189,2273.846138
4188.5,,5764.340207,
4189.0,,5339.033434,2226.025621
4189.5,,5795.127268,
4190.0,,6114.273444,
4190.5,,6114.47362,
4191.0,,6185.636408,2230.795374
4191.5,,5687.032648,2245.509458
4192.0,,6735.504593,2243.572005
4192.5,,6553.430596,2245.906969
4193.0,,5815.011287,
4193.5,,5444.817795,2251.250545
4194.0,,6621.572397,
4194.5,,6005.643857,
4195.0,,5393.803931,
4195.5,,5778.827797,
4196.0,,5770.90962,2224.286268
4196.5,,6446.348048,2258.249742
4197.0,,6300.079503,2332.693154
4197.5,,6563.83298,2363.379212
4198.0,,6098.181006,2310.62584
4198.5,,6205.309219,2312.027102
4199.0,,6177.380714,2348.254499
4199.5,,6256.051805,2317.080513
4200.0,,6251.269089,2356.712129
4200.5,,5989.31655,2374.313362
4201.0,,5796.064226,2312.127385
4201.5,,6343.386621,2305.590442
4202.0,,5730.759714,2328.537251
4202.5,,6006.699627,2310.434217
4203.0,,6205.756603,2303.647475
4203.5,,6451.654232,2267.193438
4204.0,,6253.05616,2303.911814
4204.5,,6080.077026,2329.386856
4205.0,,5718.317603,2259.668461
4205.5,,5535.825351,2243.414576
4206.0,,5891.493839,2249.250941
4206.5,,6530.875925,2246.535727
4207.0,,6351.350049,2236.128098
4207.5,,5886.123589,2243.71999
4208.0,,5980.883783,2242.319783
4208.5,,5749.669042,2222.862536
4209.0,,6442.867583,2246.316479
4209.5,,5692.17291,2282.825866
4210.0,,6617.428336,2243.403043
4210.5,,6111.183314,2238.544096
4211.0,,5685.757093,
4211.5,,6271.272546,
4212.0,,5670.494029,
4212.5,,5823.527194,
4213.0,,5778.105443,
4213.5,,5629.655355,
4214.0,,5632.350425,
4214.5,,6812.061972,
4215.0,,6590.130402,2241.894359
4215.5,,6192.200379,
4216.0,,5976.435309,2236.513056
4216.5,,5986.397445,2248.702763
4217.0,,6092.332816,
4217.5,,6657.452918,
4218.0,,5773.693927,
4218.5,,5716.438453,
4219.0,,6101.49139,
4219.5,,6502.114366,
4220.0,,5642.161875,
4220.5,,5842.415601,
4221.0,,6006.444134,
4221.5,,6222.51496,
4222.0,,5629.237542,
4222.5,,5734.914385,
4223.0,,5643.954766,
4223.5,,5618.591305,
4224.0,,5942.543566,
4224.5,,6171.608696,
4225.0,,5445.794361,
4225.5,,5517.309138,
4226.0,,6120.013272,
4226.5,,6342.158166,
4227.0,,6289.949176,
4227.5,,5689.276963,
4228.0,,5894.339332,
4228.5,,6190.092662,
4229.0,,6040.77718,
4229.5,,6461.542936,2252.182622
4230.0,,6340.219964,
4230.5,,6564.357208,2231.040437
4231.0,,5783.045411,2271.923862
4231.5,,7875.321114,
4232.0,,6133.66227,
4232.5,,6609.640454,
4233.0,,7134.096753,
4233.5,,6058.777463,
4234.0,,6268.635065,
4234.5,,6051.939056,
4235.0,,6826.964146,
4235.5,,6475.810588,2273.662177
4236.0,,6357.056447,2288.730573
4236.5,,6682.222037,2250.199174
4237.0,,5875.469776,
4237.5,,6736.991851,
4238.0,,6903.719611,
4238.5,,5703.229997,
4239.0,,5844.198787,
4239.5,,5464.855406,
4240.0,,5917.205192,
4240.5,,5744.321168,
4241.0,,6015.923615,
4241.5,,6797.41289,
4242.0,,6053.39753,
4242.5,,6443.018779,2274.159336
4243.0,,5866.313959,2282.335541
4243.5,,6857.679385,
4244.0,,5834.685949,
4244.5,,5711.188296,
4245.0,,6065.888872,
4245.5,,6636.856711,
4246.0,,5919.735635,
4246.5,,7942.665114,
4247.0,131.319089,5778.45949,
4247.5,131.133184,5826.010169,
4248.0,130.550932,5453.111499,
4248.5,130.19936,6587.223181,
4249.0,128.477062,6942.207117,
4249.5,,6305.848564,
4250.0,,5875.543643,
4250.5,,5588.030599,
4251.5,,5313.226251,
4252.0,,6276.278527,
4252.5,,6377.801484,
4253.0,,6019.220363,
4253.5,,5800.119255,
4254.0,,6058.927054,
4254.5,,5882.838572,
4255.0,,5834.917619,
4255.5,,5654.212493,
4256.0,,6849.426014,
4256.5,,5893.725927,
4257.0,,5489.113309,
4257.5,,5745.757884,
4258.0,,5960.549395,
4258.5,,5751.870764,
4259.0,,6068.473682,
4259.5,,5898.606296,
4260.0,,6353.28841,
4260.5,,6662.665224,2378.22275
4261.0,,6214.615649,2346.956722
4261.5,,6006.022096,2243.330276
4262.0,,6014.436928,2250.44565
4262.5,,6140.110509,2267.906339
4263.0,,6620.097565,2261.686975
4263.5,,6354.763414,2276.941845
4264.0,,7199.306618,2249.172227
4264.5,,8324.925202,2244.424122
4265.0,,6249.639783,2232.255228
4265.5,,6295.546425,
4266.0,,5698.630482,2285.739252
4266.5,,6329.953882,2267.561986
4267.0,,5648.880153,2262.271379
4267.5,,6257.881605,2249.112929
4268.0,,6811.215113,2308.43116
4268.5,,6717.678379,2334.916285
4269.0,,6287.259502,2310.715802
4269.5,,6073.788492,2354.900904
4270.0,,6782.660001,2376.342483
4270.5,,6758.700646,2403.03865
4271.0,,6330.629833,2442.986648
4271.5,,6377.324495,2407.738188
4272.0,,6196.11395,2420.995411
4272.5,,6809.774871,2408.320095
4273.0,,6952.897863,2378.558989
4273.5,,6084.771354,2389.943463
4274.0,,6124.586644,2337.703773
4274.5,,6076.791786,2419.430016
4275.0,,6166.244516,2444.554438
4275.5,,6476.402496,2378.386971
4276.0,,6121.359095,2382.85078
4276.5,,6116.533134,2401.950533
4277.0,,6510.408575,2331.165401
4277.5,,6754.020559,2343.38088
4278.0,,6152.911696,2416.242554
4278.5,,6304.939747,2420.245607
4279.0,,6092.255751,2314.446274
4279.5,,6042.018937,2303.946296
4280.0,,6358.43665,2281.297376
4280.5,,7244.308873,
4281.0,,6507.891509,2300.31885
4281.5,,6749.512931,2384.839593
4282.0,,6987.154607,2391.862795
4282.5,,6592.132267,2443.308311
4283.0,,6544.485175,2391.572911
4283.5,,6710.075454,2284.625933
4284.0,,6149.465948,2298.848473
4284.5,,6154.976711,2245.580878
4285.0,,6435.990054,2286.856414
4285.5,,6034.677092,2270.615101
4286.0,,6063.938452,2249.621401
4286.5,,6360.270334,2287.924542
4287.0,,6307.925844,2302.871862
4287.5,,5925.413549,2283.988419
4288.0,,6417.178008,2290.723285
4288.5,,6079.259077,2382.394873
4289.0,,6765.280924,2321.304753
4289.5,,6222.226273,2278.360032
4290.0,,6074.363349,2301.844053
4290.5,,6489.080567,2311.431366
4291.0,,7012.502146,2425.254633
4291.5,,6535.218603,2478.298041
4292.0,,6645.340934,2412.166722
4292.5,,7100.824085,2451.001018
4293.0,,6021.312902,2395.132654
4293.5,,6278.173934,2337.295778
4294.0,,6111.098376,2328.196174
4294.5,,6728.018291,2275.983227
4295.0,,6767.248283,2321.001639
4295.5,,7036.648801,2356.629405
4296.0,,7253.778717,2419.21402
4296.5,,7190.734337,2442.40556
4297.0,,6616.800612,2458.337285
4297.5,,6785.658432,2428.263528
4298.0,,6074.367418,2407.342802
4298.5,,6720.353395,2410.786688
4299.0,,6815.905247,2414.168598
4299.5,,6678.228235,2438.061029
4300.0,,7757.075632,2389.489175
4300.5,,7380.475086,2443.307739
4301.0,,6685.653209,2481.290898
4301.5,,7068.42476,2395.06777
4302.0,,7682.389336,2316.785879
4302.5,,6783.85201,2355.021286
4303.0,,7100.078639,2359.432048
4303.5,,6844.626507,2356.325755
4304.0,,6854.095446,2320.463378
4304.5,,6614.395599,2357.239454
4305.0,,7094.909162,2397.602885
4305.5,,8162.074585,2386.261837
4306.0,,7258.172041,2348.94273
4306.5,,7305.567037,2365.984179
4307.0,,6820.251512,2374.561274
4307.5,,6294.42393,2383.662153
4308.0,,7128.134609,2353.927967
4308.5,,8009.615367,2326.441824
4309.0,,6308.117744,2311.612446
4309.5,,6855.778637,2339.440919
4310.0,,6471.307476,2384.062512
4310.5,,7001.021688,2379.436514
4311.0,,6756.678986,2412.467011
4311.5,,6769.957718,2305.706415
4312.0,,6602.776499,2301.345058
4312.5,,6759.747117,2328.609526
4313.0,,7197.861702,2348.665963
4313.5,,6493.702267,2382.979812
4314.0,,6755.656484,2323.298705
4314.5,,6148.720761,2280.472489
4315.0,,6754.354013,2250.848982
4315.5,,6785.543838,2261.83445
4316.0,,7062.527307,2288.50241
4316.5,,6936.616354,2251.64989
4317.0,,6793.247248,2287.999831
4317.5,,6235.674242,2257.654038
4318.0,,6380.061912,2274.512068
4318.5,,6510.792412,2293.446568
4319.0,,7387.626641,2257.929776
4319.5,,7505.882046,2358.039821
4320.0,,7352.867308,2436.634215
4320.5,,7058.665104,2434.815122
4321.0,,6621.527434,2416.545278
4321.5,,6427.00865,2390.878067
4322.0,,6944.956076,2400.459016
4322.5,,7859.178288,2409.25509
4323.0,,7813.344158,2423.450801
4323.5,,7676.310508,2463.853051
4324.0,,7553.410092,2446.912761
4324.5,,6892.270103,2441.265473
4325.0,,6753.40943,2428.56512
4325.5,,6573.339486,2403.898319
4326.0,,7101.770019,2412.184954
4326.5,,8168.909047,2408.177744
4327.0,,6854.17766,2399.454022
4327.5,,6803.30495,2373.307722
4328.0,,6256.096922,2370.292218
4328.5,,6045.658064,2441.206175
4329.0,,6395.203359,2396.673598
4329.5,,7104.74466,2366.936686
4330.0,,6572.24775,2409.905282
4330.5,,7141.232521,2422.255659
4331.0,,7090.141,2391.813235
4331.5,,7030.4974,2412.95504
4332.0,,6752.183688,2369.682612
4332.5,,6649.114962,2341.97255
4333.0,,7194.993104,2357.240641
4333.5,,6513.035194,2344.368252
4334.0,,7673.856114,2299.631714
4334.5,,7046.763106,2345.747919
4335.0,,7447.599257,2318.134114
4335.5,,7368.162122,2309.25298
4336.0,,6735.59852,2389.323244
4336.5,,6687.228654,2417.822158
4337.0,,6367.080503,2348.294396
4337.5,,6483.72403,2379.102956
4338.0,,6371.396594,2348.037423
4338.5,,6918.42818,2315.491525
4339.0,,6817.19982,2367.718043
4339.5,,6887.582965,2362.20135
4340.0,,7368.023935,2341.081842
4340.5,,7828.573759,2337.409924
4341.0,,7223.739665,2354.526518
4341.5,,6995.700392,2285.725718
4342.0,,6301.073501,2288.072013
4342.5,,6030.876186,2263.148408
4343.0,134.5,6640.377797,2249.476972
4343.5,133.750867,7220.135116,2292.495872
4344.0,129.269425,6302.396345,2248.383769
4344.5,126.907796,6095.460232,
4345.0,128.4,6166.10686,
4345.5,,6752.689968,2286.748918
4346.0,,6493.580439,2274.890846
4346.5,,5911.50981,2320.783325
4347.0,,5931.32756,2336.724659
4347.5,,5963.546418,2346.776782
4348.0,,6010.269672,2332.428569
4348.5,,5721.565654,2287.187974
4349.0,,6442.043683,2266.923146
4349.5,,6270.591418,2278.994928
4350.0,,6431.241828,2269.571435
4350.5,,5938.348347,2260.143942
4351.0,,5978.685124,2277.380818
4351.5,,6159.064352,2266.391199
4352.0,,6085.669737,
4352.5,,6047.008484,
4353.0,,6029.835225,2248.173496
4353.5,,7121.363257,
4354.0,,6677.282824,2273.905919
4354.5,,6216.708018,2240.973062
4355.0,,6178.898173,2275.294089
4355.5,,6114.549197,2259.187067
4356.0,,5825.637838,
4356.5,,5859.804426,2271.719564
4357.0,,5617.07626,2307.463397
4357.5,,5398.88758,2287.262901
4358.0,,6183.064552,
4358.5,,6121.635301,
4359.0,,5859.927245,2250.980924
4359.5,,5872.259157,2265.38213
4360.0,,5781.99396,2252.861342
4360.5,,5944.388506,2257.044766
4361.0,,6181.847264,2277.91743
4361.5,,6699.310019,2308.903243
4362.0,,6580.088444,2314.875273
4362.5,,6160.251716,2337.01335
4363.0,,5835.19002,2319.663922
4363.5,,5314.10989,2308.005196
4364.0,,5922.893436,2315.622387
4364.5,,6321.0335,2313.1258
4365.0,,5819.991992,2316.19727
4365.5,,5784.633782,2312.257816
4366.0,,6652.537891,2273.669101
4366.5,,5792.738335,2335.701121
4367.0,,6178.178801,2347.098787
4367.5,,6232.881955,2351.033188
4368.0,,5897.789528,2351.76983
4368.5,,6082.754948,2340.721898
4369.0,,6395.500246,2336.829624
4369.5,,6647.402394,2333.622351
4370.0,,6068.893923,2332.847215
4370.5,,6424.155184,2327.244196
4371.0,,5949.964717,2364.320933
4371.5,,6066.391892,2314.875408
4372.0,,5951.026613,2319.936826
4372.5,,6087.118645,2314.031209
4373.0,,5900.182354,2355.350832
4373.5,,5839.721048,2320.828875
4374.0,,5824.483393,2330.440318
4374.5,,6393.319477,2338.372801
4375.0,,6512.070765,2339.601907
4375.5,,7291.272654,2300.025332
4376.0,,6432.578639,2320.089999
4376.5,,6159.247774,2314.523016
4377.0,,5638.447627,2299.488597
4377.5,,6075.358574,2320.885461
4378.0,,6807.814255,2343.347196
4378.5,,6436.090843,2387.065943
4379.0,,6818.926101,2353.730986
4379.5,,6403.312673,2392.395128
4380.0,,6692.308332,2399.362022
4380.5,,6491.078591,2376.01261
4381.0,,6392.240069,2414.419196
4381.5,,6187.228524,2437.644146
4382.0,,6963.345413,2367.62847
4382.5,,6847.27322,2413.385155
4383.0,,6130.714612,2374.320801
4383.5,,6934.250103,2365.176577
4384.0,,6407.357783,2351.69825
4384.5,,6273.598727,2313.349259
4385.0,,6603.54408,2338.339592
4385.5,,6572.90883,2355.035382
4386.0,,6604.107507,2348.040988
4386.5,,6267.554676,2377.741863
4387.0,,6458.291191,2377.728547
4387.5,,6526.047733,2362.003409
4388.0,,5975.226087,2357.33391
4388.5,,6798.988832,2394.117269
4389.0,,6748.641164,2404.661743
4389.5,,6872.073146,2370.573439
4390.0,,6950.753629,2398.383909
4390.5,,6435.586629,2394.691526
4391.0,,6823.885003,2406.727361
4391.5,,6334.711909,2424.658211
4392.0,,6397.468164,2402.535722
4392.5,,6605.942589,2403.833583
4393.0,,5878.985396,2409.408726
4393.5,,7596.547284,2386.145188
4394.0,,6163.257976,2413.722123
4394.5,,6311.344434,2376.283802
4395.0,,7312.828639,2375.769491
4395.5,,7089.081151,2412.548597
4396.0,,6761.286692,2411.278456
4396.5,,6421.719558,2373.353148
4397.0,,6359.400219,2400.776847
4397.5,,6781.998839,2423.988099
4398.0,,6824.382365,2392.198853
4398.5,,7079.134594,2390.52475
4399.0,,7009.929378,2427.033193
4399.5,,6309.747174,2410.971451
4400.0,,7018.10237,2410.348395
4400.5,,6905.371619,2386.690851
4401.0,,7131.747115,2372.263269
4401.5,,6638.12097,2391.311074
4402.0,,6263.208835,2391.674794
4402.5,,6291.752775,2393.552573
4403.0,,6638.805702,2432.230416
4403.5,,7102.696197,2442.466195
4404.0,,6799.385963,2434.69856
4404.5,,6777.887178,2419.819767
4405.0,,7314.41534,2388.589199
4405.5,,6873.925912,2410.376241
4406.0,,6821.626117,2390.767208
4406.5,,6520.943271,2404.749751
4407.0,,6510.21729,2432.426396
4407.5,,6201.101957,2388.140961
4408.0,,6243.12007,2400.752823
4408.5,,6524.88374,2385.139475
4409.0,,6151.732913,2388.37218
4409.5,,6516.006711,2385.598036
4410.0,,6511.760091,2376.758017
4410.5,,7541.387841,2370.97343
4411.0,,6421.856577,2405.220389
4411.5,,6595.288413,2361.877764
4412.0,,5785.066841,2388.221998
4412.5,,6725.611383,2404.15188
4413.0,,6920.976729,2373.347272
4413.5,,6491.980333,2399.601914
4414.0,,6119.463486,2382.347361
4414.5,,6195.273118,2356.337918
4415.0,,7122.546436,2305.509288
4415.5,,6755.112432,2308.585163
4416.0,,6176.635419,2315.395434
4416.5,,6007.322102,2297.315695
4417.0,,6686.175182,2365.033888
4417.5,,7237.800107,2362.63457
4418.0,,6497.186606,2350.534527
4418.5,,6351.584581,2370.649086
4419.0,,6716.911134,2359.940078
4419.5,,6810.532479,2388.34384
4420.0,,7248.692704,2385.257021
4420.5,,6015.06938,2389.148387
4421.0,,6522.195296,2378.265735
4421.5,,6926.799873,2357.716168
4422.0,,6379.421361,2412.178227
4422.5,,6657.699498,2383.055279
4423.0,,6757.527042,2409.816667
4423.5,,6381.6692,2380.411
4424.0,,7454.8774,2377.938071
4424.5,,6680.259406,2379.850327
4425.0,,6120.934896,2352.972307
4425.5,,6456.149814,2370.610548
4426.0,,7367.987564,2374.740432
4426.5,,6808.074969,2373.109789
4427.0,,6470.848263,2384.433918
4427.5,,6862.231796,2373.234002
4428.0,,7464.826715,2391.173076
4428.5,,6320.092764,2363.310316
4429.0,,7357.96996,2397.0133
4429.5,,7295.158792,2405.673661
4430.0,,7431.793488,2398.776751
4430.5,,7137.406182,2401.170851
4431.0,,7053.805383,2419.964153
4431.5,,6758.648023,2402.039177
4432.0,,6907.2569,2396.094315
4432.5,,6785.872557,2436.429606
4433.0,,6682.827459,2430.582148
4433.5,,7230.277534,2400.79675
4434.0,,6617.127271,2428.28011
4434.5,,6450.310242,2399.471594
4435.0,,5992.584045,2392.562084
4435.5,,6430.553124,2288.125953
4436.0,135.248193,6348.81215,2244.191139
4436.5,135.536295,6985.820893,
4437.0,133.260121,5970.908229,
4437.5,130.067963,6198.019699,
4438.0,129.037408,6116.234332,
4438.5,,6784.630756,
4439.0,,7127.217822,
4439.5,,6410.053847,2278.809543
4440.0,,6365.406258,2274.320479
4440.5,,5991.973144,2260.491154
4441.0,,6640.127658,2293.400167
4441.5,,6340.782287,2271.44085
4442.0,,6240.136599,
4442.5,,6226.941704,2249.609017
4443.0,,6349.407615,2290.345361
4443.5,,6368.356941,2267.782576
4444.0,,7093.794055,2274.549838
4444.5,,6241.105717,2310.634634
4445.0,,6466.365173,2274.792527
4445.5,,5858.548694,2290.898303
4446.0,,6482.178837,
4446.5,,6156.768831,2253.506507
4447.0,,5981.461583,
4447.5,,6577.413551,2271.126853
4448.0,,7142.241326,2283.405653
4448.5,,6181.850191,2317.914639
4449.0,,6526.161087,2300.380318
4449.5,,6569.534326,2334.600256
4450.0,,6039.217045,2294.434937
4450.5,,6192.395326,2329.748924
4451.0,,6676.105447,2336.022483
4451.5,,5801.772771,2374.558154
4452.0,,6779.252832,2355.193821
4452.5,,7216.119485,2359.076541
4453.0,,6785.381844,2342.952687
4453.5,,6918.854305,2346.239202
4454.0,,6306.230299,2334.049093
4454.5,,6406.150919,2368.561915
4455.0,,6968.54869,2365.57751
4455.5,,7169.053923,2335.883032
4456.0,,6600.840399,2318.478751
4456.5,,6279.339477,2362.955355
4457.0,,6662.025558,2301.159287
4457.5,,6495.864852,2309.353113
4458.0,,6372.121127,2316.848906
4458.5,,6756.936825,2395.464281
4459.0,,6507.174071,2380.453899
4459.5,,6743.234914,2394.727302
4460.0,,6417.935689,2415.417338
4460.5,,6890.685184,2389.215333
4461.0,,6465.617488,2403.010498
4461.5,,6619.696692,2414.38225
4462.0,,6566.326066,2382.224723
4462.5,,6533.926604,2335.993452
4463.0,,7398.524091,2332.745994
4463.5,,6924.203677,2377.727758
4464.0,,6348.326637,2407.334287
4464.5,,7173.614034,2370.434918
4465.0,,7883.354054,2405.307242
4465.5,,7016.607553,2397.958141
4466.0,,7724.368284,2364.018681
4466.5,,6844.350407,2364.451137
4467.0,,6388.238285,2377.241835
4467.5,,6583.244277,2379.654527
4468.0,,6964.312142,2437.62544
4468.5,,6895.642035,2388.179529
4469.0,,6272.324272,2398.227016
4469.5,,6307.135723,2383.696187
4470.0,,6462.920986,2344.653261
4470.5,,6332.241687,2317.23995
4471.0,,6790.53342,2276.351004
4471.5,,6651.742729,2304.52743
4472.0,,6579.244587,2273.752635
4472.5,,7000.386516,2329.890987
4473.0,,7630.836852,2297.136648
4473.5,,6390.223566,2329.655794
4474.0,,6786.737648,2334.477267
4474.5,,7319.310989,2306.381417
4475.0,,6667.727598,2306.004644
4475.5,,6690.792383,2293.21055
4476.0,,6668.565483,2334.84264
4476.5,,6400.983069,2302.240026
4477.0,,6087.497561,2255.199488
4477.5,,6482.567034,2268.686621
4478.0,,6223.421469,2304.126635
4478.5,,6421.150464,2332.660604
4479.0,,6835.175458,2416.723352
4479.5,,6537.621186,2381.165112
4480.0,,7060.880006,2396.383986
4480.5,,7258.941638,2398.696771
4481.0,,7120.815514,2386.546177
4481.5,,6783.372242,2393.046211
4482.0,,6267.929277,2395.531287
4482.5,,6375.74483,2425.723979
4483.0,,7101.395935,2389.193998
4483.5,,8112.329639,2389.320994
4484.0,,7028.513002,2402.840657
4484.5,,6521.121369,2396.892273
4485.0,,6624.946741,2379.346454
4485.5,,6950.434597,2397.216178
4486.0,,6132.878274,2418.176458
4486.5,,6733.943138,2385.755645
4487.0,,7121.895129,2438.390126
